band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,AT,,disease severity,spad,WC,number
0.0033159,-0.043629,0.063181,0.024404,0.07676,0.088042,-0.045833,0.017458,0.14621,0.093307,0.29054,0.23856,0.33536,0.41205,0.5163,0.40573,0.35703,0.38613,0.52793,0.38723,0.47912,0.47451,0.52766,0.55355,0.2,1,41.922,0.81605,402
0.047715,0.028179,0.10731,0.095543,0.10012,0.10069,0.010869,0.038469,0.14516,0.070685,0.20911,0.12785,0.21803,0.28622,0.35196,0.30233,0.27238,0.28339,0.37601,0.27665,0.3129,0.31295,0.33416,0.55355,0.4,3.67,34.222,0.63318,403
0.037972,0.017638,0.10217,0.082499,0.09545,0.092821,-0.011049,0.029224,0.13868,0.075089,0.21671,0.14589,0.23537,0.31243,0.3972,0.33461,0.29118,0.31457,0.40963,0.30336,0.344,0.34314,0.36299,0.55355,0.4,2.33,42.111,0.78193,404
0.0163,-0.026107,0.044689,0.032134,0.066201,0.07139,-0.01575,0.011767,0.10966,0.090342,0.19326,0.21705,0.25763,0.28814,0.34272,0.31791,0.28207,0.29514,0.36117,0.31519,0.36334,0.35045,0.32913,0.55355,0.4,1,48.133,0.78631,405
0.024313,-0.0090076,0.079877,0.043575,0.087593,0.10568,-0.0044692,0.052884,0.13694,0.092304,0.22611,0.17944,0.2478,0.30361,0.39077,0.29666,0.25793,0.29478,0.39057,0.2838,0.35403,0.35194,0.39938,0.55355,0.4,1,37.8,0.80117,406
0.0027434,-0.03681,0.060492,0.027976,0.071896,0.088281,-0.036269,0.013045,0.12861,0.064191,0.22356,0.18769,0.284,0.36333,0.46835,0.36451,0.3203,0.35511,0.46807,0.33983,0.4107,0.41019,0.46393,0.55355,0.2,1,42.967,0.82691,407
0.014428,-0.020624,0.062614,0.024256,0.078252,0.10173,-0.024797,0.042358,0.13615,0.078626,0.23148,0.19071,0.2687,0.34008,0.4509,0.31816,0.28023,0.33255,0.42329,0.30276,0.38704,0.3852,0.44602,0.55355,0.2,1,40.222,0.81732,408
0.0041292,-0.035117,0.048529,0.024511,0.062024,0.067021,-0.027241,0.014992,0.1073,0.067294,0.20287,0.17319,0.24503,0.30194,0.38017,0.31487,0.27079,0.28754,0.39959,0.30006,0.36321,0.35838,0.38663,0.55355,0.2,1,46.022,0.80993,409
-0.0085123,-0.042817,0.070835,0.02135,0.07353,0.11957,-0.041391,0.027075,0.16004,0.076363,0.26728,0.21883,0.32073,0.40393,0.52726,0.38165,0.33239,0.3902,0.50081,0.35112,0.43788,0.4422,0.53546,0.55355,0.4,1,44.733,0.82424,410
0.0081734,-0.046335,0.066372,0.026645,0.086055,0.090412,-0.056707,0.014514,0.16213,0.10125,0.31942,0.27075,0.37974,0.46155,0.58093,0.46323,0.41434,0.43354,0.6172,0.46191,0.5663,0.55881,0.61148,0.55355,0.4,2,42.322,0.84374,411
0.014899,-0.034647,0.050814,0.029839,0.072688,0.0648,-0.03835,0.010049,0.12231,0.088003,0.23949,0.2242,0.29446,0.35547,0.44669,0.38065,0.32691,0.34445,0.47349,0.37077,0.44118,0.43094,0.43818,0.55355,0.2,1.33,38.578,0.81402,412
0.030936,0.01739,0.088093,0.068461,0.084626,0.10098,0.0039007,0.040481,0.12079,0.054507,0.18139,0.10095,0.18304,0.2589,0.32703,0.25207,0.23294,0.254,0.33139,0.23276,0.26918,0.27208,0.30854,0.55355,0.4,3.67,43.356,0.82536,413
0.020445,-0.002942,0.090421,0.071386,0.084254,0.083759,-0.021441,0.013875,0.12971,0.048639,0.22721,0.12587,0.23276,0.33026,0.41534,0.33899,0.31192,0.3155,0.43821,0.31446,0.3549,0.35648,0.38735,0.55355,0.4,3,49.333,0.82632,414
0.038486,-0.016363,0.081683,0.051005,0.099395,0.08758,-0.032509,0.030781,0.16082,0.13322,0.29769,0.26031,0.33342,0.39813,0.4949,0.41926,0.36233,0.38151,0.52906,0.4121,0.49342,0.48237,0.49459,0.55355,0.4,2,44.856,0.81327,415
0.0097769,-0.03793,0.057611,0.029741,0.074317,0.071966,-0.040139,0.010508,0.12977,0.089261,0.25847,0.22387,0.30633,0.37809,0.46566,0.39022,0.33481,0.35509,0.49134,0.37228,0.44995,0.44281,0.47144,0.55355,0.2,1,41.822,0.80363,416
0.023369,-0.019222,0.086016,0.040352,0.092144,0.11097,-0.028416,0.041391,0.16624,0.11981,0.29606,0.235,0.32121,0.39107,0.50521,0.38083,0.33253,0.37297,0.49846,0.36142,0.44911,0.44595,0.50087,0.55355,0.4,2,44.411,0.73389,417
0.040769,-0.00066533,0.088172,0.065448,0.10073,0.096534,0.0068212,0.045838,0.14158,0.11315,0.22359,0.19988,0.25553,0.29595,0.3583,0.32599,0.27589,0.28992,0.39849,0.31993,0.37965,0.37027,0.37492,0.55355,0.4,2.67,43,0.78563,418
0.030293,-0.019189,0.065546,0.046222,0.086689,0.081817,-0.016922,0.026538,0.13326,0.11308,0.24037,0.24261,0.29423,0.33775,0.40982,0.36808,0.31696,0.33434,0.43557,0.36135,0.42624,0.41208,0.39647,0.55355,0.4,2.67,50.689,0.81284,419
-0.004073,-0.040956,0.04694,0.023126,0.056736,0.065883,-0.026597,0.0095002,0.10247,0.055023,0.1909,0.15685,0.23482,0.29306,0.35719,0.30453,0.26342,0.27673,0.38806,0.2878,0.34839,0.3455,0.38193,0.55355,0.4,2,39.322,0.83811,420
-0.0020734,-0.028944,0.064007,0.02719,0.066242,0.10479,-0.024708,0.033156,0.12738,0.063131,0.21072,0.16131,0.23993,0.32401,0.42879,0.30107,0.26053,0.32269,0.39655,0.27241,0.34411,0.34879,0.4302,0.55355,0.4,2.67,41.244,0.8376,421
0.063331,0.046037,0.08981,0.09455,0.10515,0.13001,0.077257,0.026699,0.15098,0.10327,0.17573,0.20472,0.26498,0.26374,0.25852,0.31543,0.32206,0.30941,0.30082,0.31046,0.28362,0.28578,0.27958,0.84706,0.4,3,35,0.66867,422
0.093535,0.080711,0.12718,0.12846,0.14028,0.15945,0.12603,0.066233,0.17824,0.12904,0.18898,0.193,0.24404,0.24334,0.24038,0.28869,0.28951,0.28047,0.28047,0.28251,0.27129,0.27078,0.26232,0.84706,0.6,5,9.1667,0.57421,423
0.070117,0.055699,0.1129,0.10999,0.12095,0.13353,0.089658,0.046188,0.16187,0.11348,0.18291,0.17726,0.23023,0.23785,0.24014,0.29784,0.2856,0.27755,0.29623,0.29073,0.28831,0.28324,0.25801,0.84706,0.2,3,32.156,0.62332,424
0.030271,0.0033981,0.067447,0.046026,0.082432,0.11728,0.053557,0.027885,0.14126,0.11377,0.21586,0.20707,0.24848,0.27349,0.28349,0.29573,0.29123,0.28835,0.34306,0.30928,0.33419,0.3311,0.3452,0.84706,0.4,2,41.611,0.60114,425
0.051761,0.025308,0.077575,0.053118,0.096848,0.12666,0.064971,0.051707,0.14806,0.14396,0.21015,0.23376,0.24909,0.26338,0.28011,0.28553,0.28707,0.29059,0.32085,0.31401,0.33456,0.326,0.30989,0.84706,0.4,2.67,38.656,0.5959,426
0.0376,0.013683,0.06704,0.042124,0.079421,0.10226,0.044477,0.039813,0.12565,0.10966,0.19342,0.17657,0.21847,0.24274,0.27192,0.2659,0.25496,0.2558,0.32426,0.28163,0.31511,0.30953,0.3157,0.84706,0.2,1,40.356,0.63434,427
0.074344,0.052416,0.1301,0.092144,0.14084,0.17047,0.10811,0.090606,0.18921,0.15026,0.22823,0.20572,0.2381,0.25852,0.27823,0.28461,0.26805,0.2731,0.33326,0.2937,0.33065,0.32374,0.32482,0.84706,0.4,5,15.067,0.42977,428
0.04339,0.024642,0.094722,0.070248,0.10559,0.13538,0.065988,0.035675,0.16807,0.12073,0.22841,0.21757,0.27002,0.28834,0.30405,0.31976,0.30945,0.31185,0.35078,0.31831,0.34473,0.33969,0.34175,0.84706,0.2,3,33.806,0.64084,429
0.07487,0.064003,0.12702,0.12953,0.13342,0.15078,0.10677,0.049855,0.19135,0.11382,0.21885,0.15382,0.21452,0.25131,0.26166,0.29129,0.28474,0.26406,0.32686,0.28955,0.29446,0.29256,0.28631,0.84706,0.4,5,26.044,0.61236,430
0.068461,0.057931,0.10999,0.11585,0.11814,0.12702,0.086378,0.033768,0.15751,0.10111,0.18931,0.15747,0.21592,0.2426,0.24775,0.29195,0.27823,0.26815,0.30224,0.28049,0.27796,0.27538,0.25957,0.84706,0.4,5,28.233,0.66303,431
0.033425,0.013499,0.066627,0.055443,0.084224,0.11924,0.061596,0.022558,0.13726,0.10707,0.18205,0.21699,0.25669,0.2562,0.25433,0.29664,0.30342,0.30237,0.29802,0.30439,0.30617,0.30153,0.28827,0.84706,0.2,3,32.589,0.62128,432
0.087015,0.07804,0.12907,0.13101,0.13902,0.16058,0.12318,0.063756,0.18386,0.12138,0.19358,0.16872,0.2234,0.23569,0.24395,0.27546,0.27361,0.26732,0.28452,0.26739,0.26638,0.26604,0.26433,0.84706,0.6,5,18.722,0.4551,433
0.066756,0.056572,0.11816,0.10658,0.12099,0.14415,0.083356,0.043529,0.17701,0.10784,0.2153,0.16064,0.22947,0.26189,0.28049,0.29712,0.28451,0.28167,0.32703,0.28525,0.29766,0.29616,0.29783,0.84706,0.4,3,39.467,0.60441,434
0.029577,0.0096641,0.087692,0.066649,0.094267,0.12117,0.056856,0.028279,0.16091,0.10482,0.22091,0.16982,0.22971,0.2686,0.28881,0.29609,0.27971,0.27796,0.35694,0.301,0.33609,0.33484,0.36558,0.84706,0.2,2.33,32.6,0.70528,435
0.068001,0.051207,0.12417,0.086323,0.13599,0.17084,0.10141,0.083845,0.18632,0.14046,0.22435,0.1911,0.23816,0.26176,0.27845,0.27534,0.26224,0.27248,0.32465,0.27848,0.3141,0.31115,0.33065,0.84706,0.4,5,13.578,0.55862,436
0.016322,-0.0065534,0.057191,0.028633,0.069105,0.097458,0.031165,0.019865,0.12564,0.09888,0.20733,0.20401,0.24667,0.27651,0.30496,0.29932,0.2789,0.29231,0.34512,0.30125,0.34154,0.33421,0.33654,0.84706,0.2,1.33,39.056,0.65689,437
0.035751,0.013395,0.095954,0.064848,0.097167,0.13307,0.0485,0.030678,0.17386,0.11948,0.25144,0.19452,0.25623,0.3024,0.3226,0.31411,0.29718,0.30199,0.37986,0.3123,0.35098,0.35036,0.38393,0.84706,0.2,3,29.556,0.5619,438
0.037602,0.029755,0.096739,0.074856,0.099221,0.12973,0.063841,0.035904,0.15366,0.084207,0.20568,0.13802,0.21194,0.25583,0.27876,0.27175,0.26291,0.26718,0.32438,0.26734,0.29271,0.29324,0.31839,0.84706,0.2,3,27.767,0.65854,439
0.056438,0.053515,0.11317,0.10398,0.11717,0.14778,0.083371,0.046032,0.17952,0.095802,0.21068,0.12183,0.19397,0.24212,0.26556,0.25566,0.25536,0.24801,0.30785,0.25206,0.26947,0.27064,0.28917,0.84706,0.4,5,30.511,0.67137,440
0.076298,0.076658,0.14254,0.14511,0.1492,0.17311,0.11775,0.054078,0.22031,0.11736,0.23548,0.13449,0.20851,0.25883,0.27949,0.28406,0.27656,0.26356,0.34304,0.28463,0.29948,0.29945,0.3093,0.84706,0.6,5,24.156,0.61119,441
0.094236,0.099081,0.15337,0.16638,0.16223,0.19233,0.14472,0.079968,0.22758,0.12125,0.2123,0.1173,0.18169,0.22116,0.23953,0.25042,0.24231,0.22954,0.2955,0.24909,0.26311,0.26182,0.26437,0.84706,0.6,5,15.878,0.45106,442
0.076322,0.058783,0.11533,0.11151,0.12859,0.15229,0.097613,0.044321,0.18474,0.13421,0.22117,0.2253,0.28424,0.28875,0.29436,0.34093,0.33561,0.33039,0.34364,0.33636,0.33664,0.33322,0.32132,0.84706,0.2,3.33,26.644,0.67575,443
0.031981,0.017306,0.087585,0.075568,0.092005,0.10754,0.038288,0.0056236,0.15246,0.083535,0.23313,0.16529,0.24662,0.30125,0.32402,0.3388,0.32924,0.31546,0.39835,0.3418,0.36063,0.35799,0.36251,0.84706,0.2,1,31.644,0.70757,444
0.039611,0.034657,0.091793,0.078275,0.094357,0.12801,0.070786,0.041922,0.14475,0.078386,0.17616,0.10265,0.16255,0.20208,0.22623,0.21176,0.20857,0.20925,0.26341,0.21119,0.23201,0.23375,0.26012,0.84706,0.4,4,34.267,0.6655,445
0.055256,0.050783,0.11502,0.10142,0.11794,0.15167,0.077721,0.04717,0.17825,0.098207,0.21174,0.13157,0.20177,0.24948,0.27976,0.26106,0.25085,0.25822,0.31594,0.25245,0.27798,0.27908,0.30381,0.84706,0.4,4.33,24.733,0.57881,446
0.071776,0.060634,0.1461,0.11757,0.15436,0.20096,0.12591,0.088634,0.22558,0.13326,0.23619,0.15519,0.22153,0.25922,0.28005,0.26664,0.25116,0.25928,0.33163,0.26314,0.30483,0.30614,0.35072,0.84706,0.4,5,19.111,0.54555,447
0.013719,-0.0037699,0.068584,0.030737,0.072784,0.11105,0.032085,0.030039,0.13424,0.091448,0.20567,0.16468,0.22671,0.26527,0.29901,0.26404,0.25332,0.27129,0.33069,0.26414,0.30862,0.30988,0.3595,0.84706,0.4,3,25.411,0.70681,448
0.053293,0.04041,0.11838,0.080106,0.12221,0.15858,0.084067,0.071197,0.18526,0.12128,0.22447,0.15394,0.21268,0.25178,0.27827,0.24803,0.23595,0.25125,0.31384,0.24544,0.28667,0.28872,0.33627,0.84706,0.4,5,12.4,0.6017,449
0.040452,0.030954,0.10922,0.075304,0.1153,0.15451,0.070862,0.052444,0.18034,0.10698,0.22573,0.15793,0.22571,0.26253,0.30226,0.27006,0.25156,0.27687,0.32941,0.26109,0.29916,0.3015,0.34724,0.84706,0.4,5,20.278,0.6973,450
0.05745,0.058272,0.1165,0.10598,0.125,0.16788,0.10306,0.066325,0.1842,0.093047,0.19197,0.10716,0.1743,0.21787,0.24853,0.21774,0.21429,0.22694,0.27271,0.21187,0.23733,0.24073,0.27744,0.84706,0.4,5,20.767,0.55019,451
0.023412,0.011353,0.074743,0.059851,0.077769,0.10098,0.038248,0.013001,0.12863,0.067453,0.19527,0.12229,0.19608,0.24608,0.26863,0.26594,0.26223,0.25241,0.32125,0.26378,0.28456,0.28479,0.30402,0.84706,0.2,1.33,31.167,0.70049,452
0.044839,0.043395,0.10782,0.082662,0.11212,0.15603,0.081702,0.053384,0.17093,0.092225,0.20775,0.12267,0.19932,0.24325,0.28128,0.24081,0.23848,0.25198,0.30345,0.23619,0.26202,0.26658,0.3101,0.84706,0.4,5,24.233,0.72044,453
0.026737,0.018923,0.079225,0.063616,0.082512,0.11241,0.048499,0.024683,0.13203,0.066931,0.18307,0.11116,0.17814,0.22653,0.25341,0.23791,0.23461,0.23496,0.29532,0.23726,0.25764,0.26007,0.29011,0.84706,0.2,3.33,32.967,0.70192,454
0.10432,0.11048,0.17231,0.18088,0.1818,0.22151,0.16336,0.092912,0.25775,0.1337,0.23731,0.12457,0.19933,0.24381,0.26712,0.26839,0.26309,0.25076,0.32492,0.26712,0.28737,0.28726,0.30089,0.84706,0.6,5,17.356,0.65297,455
0.067003,0.055089,0.12618,0.12196,0.12934,0.14123,0.066463,0.020492,0.20454,0.12224,0.27776,0.19297,0.28078,0.33157,0.35469,0.37038,0.36514,0.34229,0.43183,0.37622,0.39413,0.38988,0.38416,0.84706,0.2,3,22.956,0.69898,456
0.11461,0.10627,0.20554,0.18689,0.21306,0.26867,0.18232,0.12516,0.30682,0.17682,0.29498,0.17969,0.26194,0.30729,0.33141,0.32627,0.31421,0.30733,0.40084,0.32545,0.36379,0.36406,0.39806,0.84706,0.4,5,21.789,0.62085,457
0.066823,0.049009,0.10471,0.095164,0.11832,0.14444,0.10274,0.054396,0.16525,0.12799,0.19203,0.19725,0.23908,0.23791,0.23775,0.2769,0.27425,0.27304,0.27927,0.27346,0.28281,0.27842,0.26893,0.84706,0.4,3,34.278,0.74268,458
0.07549,0.069099,0.12437,0.12891,0.1301,0.14955,0.10108,0.051011,0.18449,0.1096,0.19629,0.13378,0.19226,0.22119,0.239,0.26683,0.24885,0.24123,0.29842,0.26304,0.27524,0.27181,0.2647,0.84706,0.4,4,29.067,0.63596,459
0.090361,0.083573,0.16296,0.15684,0.16898,0.20892,0.14435,0.088692,0.24398,0.13946,0.24524,0.14908,0.21973,0.26035,0.27495,0.28182,0.26762,0.25942,0.33505,0.27712,0.30399,0.30322,0.32151,0.84706,0.4,5,15.178,0.5902,460
0.023383,-0.00087925,0.058824,0.045503,0.076824,0.11145,0.040384,0.002631,0.14012,0.10305,0.20536,0.2426,0.29611,0.30282,0.3069,0.3481,0.35078,0.34687,0.35659,0.35243,0.36242,0.3556,0.33818,0.84706,0.2,1.33,38.622,0.72217,461
0.037373,0.014495,0.088279,0.071429,0.098549,0.11972,0.04848,0.010344,0.16711,0.11537,0.24424,0.22974,0.29472,0.32179,0.336,0.36555,0.35352,0.34616,0.40242,0.36718,0.38946,0.38222,0.36904,0.84706,0.2,2,34.322,0.63983,462
0.046349,0.040207,0.11389,0.094505,0.11463,0.15119,0.069836,0.035874,0.1883,0.099639,0.24923,0.14521,0.2355,0.29651,0.32961,0.30471,0.30396,0.30069,0.37787,0.30263,0.3261,0.32934,0.36404,0.84706,0.2,4,21.522,0.69132,463
0.028021,0.012912,0.087679,0.071912,0.09085,0.10946,0.037231,0.0060718,0.15119,0.078883,0.2377,0.16146,0.24622,0.30769,0.33385,0.34059,0.32911,0.31587,0.4025,0.33821,0.35884,0.35816,0.37369,0.84706,0.4,2,38.978,0.66632,464
0.048933,0.036461,0.098219,0.095313,0.1047,0.11718,0.061638,0.020412,0.15652,0.093594,0.21007,0.16093,0.23103,0.26869,0.28409,0.31778,0.30004,0.29014,0.34945,0.31298,0.32108,0.31781,0.3095,0.84706,0.4,3,35.122,0.68311,465
0.036755,0.014747,0.07414,0.059565,0.090313,0.12078,0.062706,0.024269,0.14539,0.11325,0.19815,0.22219,0.26265,0.26738,0.26873,0.30913,0.30456,0.30501,0.31582,0.31055,0.32276,0.31652,0.30271,0.84706,0.2,2.33,27.622,0.69347,466
0.075274,0.074356,0.13413,0.13362,0.1396,0.17314,0.11855,0.067717,0.20184,0.11079,0.20482,0.1161,0.17914,0.21696,0.23699,0.24011,0.23249,0.22331,0.28978,0.24014,0.25737,0.25748,0.27162,0.84706,0.4,5,16.389,0.70909,467
0.080041,0.072107,0.12995,0.13251,0.13603,0.15331,0.10809,0.055855,0.18912,0.11588,0.20418,0.14763,0.20781,0.23476,0.24869,0.27772,0.26196,0.25445,0.30517,0.27206,0.28268,0.27924,0.2703,0.84706,0.4,4,21.567,0.73409,468
0.063424,0.050687,0.10117,0.09633,0.11064,0.12997,0.094281,0.05079,0.14796,0.10513,0.16371,0.15035,0.19193,0.19862,0.20365,0.23571,0.22791,0.22514,0.24437,0.232,0.2388,0.23561,0.22781,0.84706,0.4,4,36.189,0.73029,469
0.028877,0.0063314,0.08156,0.066203,0.091064,0.10962,0.040184,0.002549,0.15472,0.10006,0.23693,0.21498,0.2865,0.31997,0.33519,0.36454,0.34875,0.34086,0.40494,0.36514,0.38403,0.37832,0.36976,0.84706,0.2,2,35.2,0.67386,470
0.066992,0.058179,0.13223,0.12333,0.13592,0.16126,0.091641,0.045491,0.2107,0.12499,0.26143,0.1657,0.24277,0.29143,0.31343,0.32233,0.31076,0.29758,0.381,0.31981,0.34309,0.34201,0.35653,0.84706,0.4,4,27.978,0.61515,471
0.073428,0.064992,0.14631,0.12047,0.15305,0.20641,0.13028,0.091862,0.23111,0.13609,0.23674,0.14382,0.21626,0.25329,0.27231,0.25871,0.25025,0.2543,0.3222,0.25657,0.2924,0.29466,0.33819,0.84706,0.4,5,18.5,0.71646,472
0.064041,0.052576,0.13502,0.11804,0.1386,0.17775,0.10265,0.059545,0.21845,0.12908,0.25877,0.16318,0.24036,0.28772,0.30748,0.30449,0.29371,0.28674,0.36722,0.30005,0.33033,0.33127,0.36272,0.84706,0.4,4,25.656,0.69126,473
0.03228,0.027721,0.091279,0.072432,0.093284,0.12642,0.052037,0.026495,0.14796,0.069488,0.20739,0.12186,0.20492,0.2645,0.29753,0.27319,0.27456,0.27668,0.3369,0.26825,0.28775,0.29138,0.32414,0.84706,0.4,3,36.2,0.63099,474
0.050521,0.028502,0.097066,0.069273,0.1055,0.13024,0.078773,0.054983,0.15416,0.12327,0.1961,0.17236,0.20653,0.22174,0.23837,0.25124,0.23307,0.23608,0.28716,0.25303,0.2851,0.27953,0.28329,0.84706,0.4,4,30.656,0.68871,475
0.060054,0.041368,0.086763,0.090594,0.10293,0.13111,0.073585,0.022578,0.15359,0.10431,0.18226,0.21476,0.2788,0.27622,0.27096,0.33058,0.33816,0.32681,0.31157,0.31973,0.29994,0.30049,0.29187,0.84706,0.4,3,35,0.66867,476
0.09841,0.088549,0.13775,0.14013,0.14767,0.16267,0.13348,0.077911,0.18486,0.12507,0.18351,0.17362,0.22398,0.22623,0.22669,0.27599,0.27075,0.26005,0.27222,0.26909,0.26003,0.2584,0.24423,0.84706,0.6,5,9.1667,0.57421,477
0.056725,0.04106,0.10564,0.099404,0.1129,0.12498,0.07448,0.034962,0.16428,0.10678,0.19618,0.17326,0.22884,0.24691,0.2525,0.29795,0.28394,0.27481,0.31674,0.29827,0.30237,0.29727,0.27764,0.84706,0.2,3,32.156,0.62332,478
0.035331,0.012239,0.073282,0.049607,0.085375,0.11604,0.057471,0.034831,0.14173,0.11798,0.20492,0.20587,0.2437,0.26375,0.27725,0.28747,0.28543,0.28383,0.33086,0.30491,0.32911,0.32412,0.32807,0.84706,0.4,2,41.611,0.60114,479
0.057032,0.032407,0.078919,0.061474,0.10124,0.12755,0.06862,0.05577,0.14685,0.14674,0.2015,0.23054,0.24018,0.25068,0.26386,0.27263,0.27503,0.27962,0.29836,0.30047,0.31424,0.30556,0.28222,0.84706,0.4,2.67,38.656,0.5959,480
0.04677,0.025924,0.068184,0.051085,0.087715,0.10597,0.055848,0.047705,0.12447,0.11073,0.17771,0.16345,0.19973,0.22027,0.24951,0.23762,0.23225,0.2357,0.28672,0.25219,0.28221,0.27601,0.27408,0.84706,0.2,1,40.356,0.63434,481
0.076072,0.057059,0.12722,0.093675,0.1376,0.16158,0.098857,0.09242,0.17428,0.14592,0.2117,0.18577,0.21809,0.24001,0.26144,0.26355,0.25007,0.25312,0.31959,0.27938,0.31297,0.30725,0.31185,0.84706,0.4,5,15.067,0.42977,482
0.039522,0.018745,0.088242,0.06072,0.099958,0.12907,0.063417,0.035797,0.15643,0.11942,0.21997,0.22277,0.2604,0.27686,0.29335,0.30496,0.29298,0.29839,0.34037,0.31179,0.34243,0.33478,0.32808,0.84706,0.2,3,33.806,0.64084,483
0.077188,0.074015,0.13082,0.13439,0.13671,0.15494,0.10961,0.054605,0.19471,0.1119,0.21136,0.13769,0.20295,0.24153,0.25021,0.27571,0.27497,0.25406,0.31527,0.27949,0.28176,0.28118,0.28006,0.84706,0.4,5,26.044,0.61236,484
0.065409,0.053681,0.11122,0.11443,0.11793,0.12877,0.084582,0.034338,0.16107,0.10105,0.19368,0.15368,0.21268,0.24366,0.25149,0.28951,0.27503,0.26213,0.31265,0.28598,0.28318,0.28097,0.26733,0.84706,0.4,5,28.233,0.66303,485
0.026574,0.0047742,0.0479,0.034938,0.071498,0.10726,0.051812,0.025589,0.11968,0.11019,0.17396,0.21276,0.22708,0.23478,0.23751,0.25959,0.27399,0.27541,0.27732,0.29168,0.29347,0.28752,0.2708,0.84706,0.2,3,32.589,0.62128,486
0.089094,0.08561,0.1416,0.14255,0.15056,0.17677,0.13179,0.072304,0.20317,0.12346,0.21045,0.15162,0.21454,0.2421,0.25624,0.27371,0.26527,0.25996,0.30024,0.26622,0.27497,0.27427,0.27736,0.84706,0.6,5,18.722,0.4551,487
0.063956,0.05175,0.11764,0.10722,0.12064,0.14051,0.073584,0.037662,0.18075,0.10742,0.22345,0.16787,0.24201,0.27748,0.3002,0.32029,0.30277,0.30036,0.35546,0.3101,0.3246,0.32163,0.31774,0.84706,0.4,3,39.467,0.60441,488
0.02775,0.0040805,0.088463,0.056943,0.09262,0.13407,0.047455,0.024971,0.17987,0.11994,0.26762,0.2155,0.27558,0.3214,0.3391,0.32592,0.32194,0.31712,0.41139,0.34315,0.3844,0.38481,0.43117,0.84706,0.2,2.33,32.6,0.70528,489
0.069614,0.053834,0.12083,0.08573,0.13301,0.16262,0.10263,0.087899,0.17877,0.13907,0.21485,0.19281,0.22979,0.24895,0.26901,0.26628,0.25241,0.26319,0.30984,0.27088,0.30426,0.29977,0.3092,0.84706,0.4,5,13.578,0.55862,490
0.029278,0.0061887,0.068393,0.039487,0.079296,0.1034,0.04271,0.033742,0.12973,0.10653,0.19937,0.18504,0.2239,0.25258,0.28156,0.26845,0.25303,0.26583,0.32293,0.27935,0.31918,0.31314,0.3225,0.84706,0.2,1.33,39.056,0.65689,491
0.036424,0.014669,0.090101,0.05923,0.095087,0.13171,0.055702,0.040997,0.16494,0.1167,0.22924,0.17902,0.23952,0.27518,0.29793,0.28545,0.27334,0.27807,0.34627,0.28602,0.32496,0.32434,0.35922,0.84706,0.2,3,29.556,0.5619,492
0.036109,0.024011,0.091525,0.073213,0.096765,0.12674,0.05754,0.030166,0.15517,0.091005,0.21293,0.15335,0.21855,0.25882,0.28978,0.28475,0.26818,0.27459,0.3348,0.27838,0.30567,0.30486,0.32524,0.84706,0.2,3,27.767,0.65854,493
0.057716,0.055867,0.11357,0.099689,0.1142,0.14837,0.086013,0.050145,0.1706,0.096191,0.20335,0.12605,0.19519,0.23881,0.26036,0.25403,0.25263,0.25054,0.30444,0.25129,0.26787,0.26903,0.28719,0.84706,0.4,5,30.511,0.67137,494
0.069782,0.06896,0.13593,0.12882,0.13627,0.16653,0.091875,0.053491,0.20995,0.11407,0.23508,0.13428,0.20907,0.26148,0.28318,0.28059,0.27463,0.26608,0.33455,0.27363,0.29583,0.29586,0.31221,0.84706,0.6,5,24.156,0.61119,495
0.085092,0.068656,0.15062,0.1145,0.15729,0.1941,0.13033,0.11336,0.20735,0.14994,0.21443,0.15522,0.20232,0.22514,0.2448,0.2411,0.22667,0.23095,0.29964,0.24849,0.28674,0.28468,0.31076,0.84706,0.6,5,15.878,0.45106,496
0.056259,0.032142,0.092282,0.068156,0.11318,0.14463,0.08668,0.055807,0.16585,0.15148,0.22348,0.2501,0.26862,0.27706,0.28491,0.31014,0.30863,0.31328,0.33504,0.33189,0.35324,0.34392,0.32504,0.84706,0.2,3.33,26.644,0.67575,497
0.010566,-0.019376,0.049262,0.021739,0.066022,0.091954,0.016599,0.0062844,0.12552,0.095341,0.22309,0.20132,0.25746,0.29646,0.33437,0.31911,0.30358,0.31118,0.39369,0.3343,0.38026,0.37439,0.39162,0.84706,0.2,1,31.644,0.70757,498
0.036742,0.024608,0.072488,0.046121,0.08166,0.11113,0.054086,0.054779,0.11813,0.092128,0.15515,0.11949,0.15812,0.18177,0.21679,0.18424,0.17587,0.19239,0.23781,0.19165,0.22648,0.22504,0.25026,0.84706,0.4,4,34.267,0.6655,499
0.047746,0.037573,0.11156,0.091852,0.11447,0.15129,0.074861,0.044999,0.17978,0.10228,0.22035,0.14701,0.21532,0.25939,0.2853,0.27135,0.25722,0.26524,0.32858,0.26334,0.29375,0.29457,0.32393,0.84706,0.4,4.33,24.733,0.57881,500
0.077393,0.065982,0.15097,0.10934,0.1594,0.20363,0.12064,0.11027,0.22841,0.14458,0.24638,0.16474,0.23377,0.26644,0.29367,0.2701,0.25635,0.26536,0.3362,0.26435,0.30888,0.31029,0.3568,0.84706,0.4,5,19.111,0.54555,501
